touchpoint_id,customer_id,campaign_id,interaction_timestamp,interaction_date,touchpoint_order,total_customer_touchpoints,channel_type,utm_source,utm_medium,utm_campaign,consumer_stage,device_type,session_duration_sec,touchpoint_clicks,touchpoint_impressions,survey_engagement_rating,survey_sentiment_rating,survey_cross_channel_influence_rating,survey_perceived_value_rating,survey_effectiveness_rating,touchpoint_marketing_cost
TP1772,C428,CMP13,2024-03-05 08:39:00,2024-03-05,1,4,Web,website,web_referral,CMP13_social_media,Consideration,Mobile,1186,2,180,0.78,0.34,0.33,0.28,0.49,5.82
TP2513,C428,CMP14,2024-04-01 11:08:00,2024-04-01,2,4,Mobile,mobile_app,mobile_push,CMP14_email,Consideration,Tablet,710,0,174,0.66,0.12,0.61,0.98,0.06,1.5
TP2418,C428,CMP03,2024-04-02 00:38:00,2024-04-02,3,4,Social,social_media,paid_social,CMP03_influencer,Conversion,Desktop,72,10,160,0.18,-0.55,0.35,0.63,0.2,9.81
TP078,C428,CMP17,2024-06-19 15:22:00,2024-06-19,4,4,Web,website,web_referral,CMP17_display,Consideration,Mobile,813,4,58,0.82,-0.24,0.5,0.74,0.41,8.11
TP2065,C429,CMP10,2024-05-30 21:16:00,2024-05-30,1,2,Social,social_media,paid_social,CMP10_email,Retention,Mobile,731,1,147,0.98,0.43,0.84,0.77,0.21,2.67
TP1656,C429,CMP08,2024-06-13 23:56:00,2024-06-13,2,2,In-Store,offline_store,offline,CMP08_search,Conversion,Mobile,745,7,160,0.96,0.33,0.8,0.55,0.7,2.51
TP2343,C430,CMP10,2024-04-05 00:13:00,2024-04-05,1,2,Web,website,web_referral,CMP10_email,Retention,Tablet,117,8,52,0.25,-0.86,0.76,0.01,0.75,3.29
TP2404,C430,CMP13,2024-06-25 05:02:00,2024-06-25,2,2,In-Store,offline_store,offline,CMP13_social_media,Consideration,Mobile,76,2,85,0.38,-0.45,0.51,0.57,0.28,9.58
TP080,C431,CMP14,2024-03-05 09:27:00,2024-03-05,1,4,Email,email,email,CMP14_email,Consideration,Desktop,823,2,93,0.93,0.4,0.33,0.01,0.09,2.54
TP1580,C431,CMP14,2024-03-15 03:12:00,2024-03-15,2,4,Web,website,web_referral,CMP14_email,Conversion,Mobile,1116,1,58,0.82,0.8,0.34,0.41,0.75,4.83
TP497,C431,CMP11,2024-05-06 14:50:00,2024-05-06,3,4,Mobile,mobile_app,mobile_push,CMP11_display,Awareness,Desktop,879,7,155,0.55,-0.22,0.72,0.38,0.36,5.19
TP173,C431,CMP14,2024-05-25 15:40:00,2024-05-25,4,4,Mobile,mobile_app,mobile_push,CMP14_email,Conversion,Desktop,347,0,149,0.43,-0.53,0.64,0.88,0.44,6.98
TP1735,C432,CMP07,2024-03-15 01:50:00,2024-03-15,1,4,Web,website,web_referral,CMP07_email,Conversion,Desktop,696,4,22,0.44,0.02,0.72,0.12,0.53,5.9
TP2438,C432,CMP16,2024-03-28 20:44:00,2024-03-28,2,4,Social,social_media,paid_social,CMP16_social_media,Conversion,Mobile,775,0,169,0.15,0.26,0.04,0.03,0.17,1.57
TP652,C432,CMP09,2024-05-10 23:21:00,2024-05-10,3,4,Social,social_media,paid_social,CMP09_social_media,Retention,Tablet,36,3,13,0.97,-0.32,0.79,0.83,0.4,7.19
TP2075,C432,CMP11,2024-06-01 08:55:00,2024-06-01,4,4,Social,social_media,paid_social,CMP11_display,Retention,Tablet,978,7,143,0.92,0.04,0.96,0.72,0.06,2.14
TP1172,C433,CMP02,2024-03-15 15:07:00,2024-03-15,1,1,In-Store,offline_store,offline,CMP02_email,Awareness,Desktop,428,10,17,0.96,0.5,0.78,0.46,0.05,6.89
TP841,C434,CMP19,2024-03-03 22:03:00,2024-03-03,1,4,Email,email,email,CMP19_social_media,Conversion,Tablet,757,10,100,0.66,-0.9,0.33,0.19,0.18,2.95
TP347,C434,CMP17,2024-03-25 16:48:00,2024-03-25,2,4,In-Store,offline_store,offline,CMP17_display,Conversion,Tablet,119,6,139,0.32,0.06,0.76,0.07,0.28,7.35
TP1385,C434,CMP09,2024-05-07 08:28:00,2024-05-07,3,4,Social,social_media,paid_social,CMP09_social_media,Awareness,Tablet,288,7,196,0.76,-0.81,0.67,0.57,0.87,8.28
TP1151,C434,CMP18,2024-06-01 01:39:00,2024-06-01,4,4,Web,website,web_referral,CMP18_influencer,Conversion,Tablet,400,0,155,0.26,-0.62,0.05,0.03,0.29,2.34
TP2337,C435,CMP09,2024-03-01 16:56:00,2024-03-01,1,12,Web,website,web_referral,CMP09_social_media,Retention,Desktop,872,3,118,0.95,-0.54,0.92,0.91,0.45,2.83
TP1647,C435,CMP12,2024-03-03 05:03:00,2024-03-03,2,12,Mobile,mobile_app,mobile_push,CMP12_influencer,Consideration,Mobile,917,10,189,0.45,-0.48,0.49,0.24,0.03,3.64
TP1449,C435,CMP01,2024-03-17 07:06:00,2024-03-17,3,12,Social,social_media,paid_social,CMP01_email,Retention,Tablet,631,2,70,0.09,0.62,0.65,0.82,0.49,9.3
TP2620,C435,CMP17,2024-03-27 19:48:00,2024-03-27,4,12,Mobile,mobile_app,mobile_push,CMP17_display,Conversion,Desktop,172,10,95,0.28,0.55,0.35,0.36,0.38,1.0
TP634,C435,CMP10,2024-05-05 09:15:00,2024-05-05,5,12,Mobile,mobile_app,mobile_push,CMP10_email,Retention,Tablet,545,7,17,0.82,0.73,0.14,0.0,0.94,1.42
TP1327,C435,CMP07,2024-05-10 05:10:00,2024-05-10,6,12,Social,social_media,paid_social,CMP07_email,Awareness,Tablet,131,6,65,0.18,0.6,0.42,0.92,0.22,7.29
TP1319,C435,CMP04,2024-05-11 01:05:00,2024-05-11,7,12,In-Store,offline_store,offline,CMP04_display,Retention,Desktop,558,0,65,0.03,-0.47,0.43,0.58,0.4,3.32
TP1081,C435,CMP08,2024-05-19 14:37:00,2024-05-19,8,12,Mobile,mobile_app,mobile_push,CMP08_search,Conversion,Desktop,661,2,125,0.48,-0.02,0.63,0.85,0.9,6.76
TP1916,C435,CMP19,2024-05-19 15:39:00,2024-05-19,9,12,Mobile,mobile_app,mobile_push,CMP19_social_media,Consideration,Tablet,854,7,185,0.87,0.57,0.56,0.84,0.65,7.31
TP1674,C435,CMP01,2024-06-04 04:03:00,2024-06-04,10,12,Social,social_media,paid_social,CMP01_email,Consideration,Tablet,985,4,98,0.34,0.8,0.75,0.37,0.73,5.74
TP1094,C435,CMP03,2024-06-08 12:16:00,2024-06-08,11,12,In-Store,offline_store,offline,CMP03_influencer,Awareness,Tablet,62,5,133,0.75,-0.9,0.92,0.11,0.5,5.87
TP1447,C435,CMP07,2024-06-24 03:32:00,2024-06-24,12,12,Web,website,web_referral,CMP07_email,Consideration,Mobile,418,2,146,0.12,-0.99,0.32,0.75,0.2,9.95
TP802,C436,CMP19,2024-04-20 00:15:00,2024-04-20,1,5,Email,email,email,CMP19_social_media,Conversion,Desktop,168,2,61,0.93,-0.37,0.8,0.7,0.45,3.53
TP002,C436,CMP03,2024-04-22 17:49:00,2024-04-22,2,5,Email,email,email,CMP03_influencer,Retention,Tablet,557,3,68,0.09,0.78,0.28,0.48,0.07,8.94
TP1585,C436,CMP17,2024-04-30 07:16:00,2024-04-30,3,5,Mobile,mobile_app,mobile_push,CMP17_display,Retention,Desktop,651,2,151,0.15,-0.05,0.48,0.43,0.79,3.18
TP2326,C436,CMP09,2024-05-11 17:48:00,2024-05-11,4,5,Social,social_media,paid_social,CMP09_social_media,Awareness,Mobile,951,4,166,0.08,-0.57,0.75,0.73,0.74,1.86
TP1491,C436,CMP11,2024-06-11 14:05:00,2024-06-11,5,5,Mobile,mobile_app,mobile_push,CMP11_display,Consideration,Tablet,950,3,136,0.75,-0.56,0.14,0.79,0.35,2.73
TP1025,C437,CMP14,2024-03-20 15:20:00,2024-03-20,1,4,Social,social_media,paid_social,CMP14_email,Conversion,Tablet,274,6,44,0.36,-0.92,0.32,0.26,0.33,1.98
TP2253,C437,CMP17,2024-04-04 16:28:00,2024-04-04,2,4,Social,social_media,paid_social,CMP17_display,Retention,Tablet,306,8,42,0.63,-0.35,0.37,0.03,0.86,4.78
TP1282,C437,CMP17,2024-04-24 18:28:00,2024-04-24,3,4,Email,email,email,CMP17_display,Retention,Tablet,100,7,162,0.17,-0.0,0.58,0.03,0.94,8.16
TP2077,C437,CMP10,2024-05-30 03:31:00,2024-05-30,4,4,Mobile,mobile_app,mobile_push,CMP10_email,Awareness,Tablet,61,9,163,0.22,-0.42,0.35,0.34,0.79,6.95
TP1574,C438,CMP13,2024-03-12 19:44:00,2024-03-12,1,4,In-Store,offline_store,offline,CMP13_social_media,Retention,Mobile,298,3,162,0.74,-0.64,0.94,0.56,0.51,8.46
TP2596,C438,CMP07,2024-03-27 14:58:00,2024-03-27,2,4,In-Store,offline_store,offline,CMP07_email,Consideration,Tablet,261,5,5,0.98,0.4,0.32,0.69,0.58,3.98
TP434,C438,CMP12,2024-05-03 18:46:00,2024-05-03,3,4,In-Store,offline_store,offline,CMP12_influencer,Conversion,Tablet,1069,5,138,0.16,-0.41,0.63,0.59,0.4,5.77
TP1056,C438,CMP13,2024-05-10 00:30:00,2024-05-10,4,4,In-Store,offline_store,offline,CMP13_social_media,Consideration,Mobile,697,9,112,0.78,0.07,0.09,0.67,0.13,1.54
TP299,C439,CMP06,2024-03-25 19:13:00,2024-03-25,1,3,Mobile,mobile_app,mobile_push,CMP06_display,Awareness,Desktop,160,9,89,0.39,-0.37,0.06,0.56,0.23,1.33
TP596,C439,CMP14,2024-04-20 05:36:00,2024-04-20,2,3,Social,social_media,paid_social,CMP14_email,Consideration,Desktop,1007,7,115,0.94,-0.98,0.4,0.33,0.73,0.97
TP1472,C439,CMP18,2024-06-07 07:53:00,2024-06-07,3,3,In-Store,offline_store,offline,CMP18_influencer,Awareness,Desktop,849,7,28,0.28,0.17,0.99,0.69,0.86,5.19
TP1649,C440,CMP10,2024-04-14 10:36:00,2024-04-14,1,7,Mobile,mobile_app,mobile_push,CMP10_email,Consideration,Tablet,473,10,93,0.56,0.36,0.59,0.22,0.72,2.85
TP1275,C440,CMP17,2024-05-16 05:14:00,2024-05-16,2,7,Email,email,email,CMP17_display,Conversion,Tablet,1105,0,14,0.16,-0.28,0.81,0.96,0.81,4.32
TP2370,C440,CMP15,2024-05-20 08:54:00,2024-05-20,3,7,Email,email,email,CMP15_display,Consideration,Mobile,699,8,193,0.09,0.99,0.33,0.11,0.8,1.3
TP2163,C440,CMP04,2024-05-27 14:04:00,2024-05-27,4,7,Social,social_media,paid_social,CMP04_display,Awareness,Tablet,361,7,199,0.39,-0.29,0.49,0.98,0.55,2.88
TP275,C440,CMP16,2024-05-31 23:07:00,2024-05-31,5,7,In-Store,offline_store,offline,CMP16_social_media,Awareness,Mobile,639,0,131,0.45,0.56,0.95,0.91,0.72,6.97
TP2051,C440,CMP09,2024-06-08 00:35:00,2024-06-08,6,7,In-Store,offline_store,offline,CMP09_social_media,Retention,Tablet,865,6,155,0.56,-0.91,0.9,0.64,0.54,3.55
TP2095,C440,CMP01,2024-06-18 17:44:00,2024-06-18,7,7,Mobile,mobile_app,mobile_push,CMP01_email,Conversion,Mobile,652,9,2,0.28,-0.37,0.42,0.28,0.82,6.37
TP1468,C441,CMP18,2024-03-12 20:09:00,2024-03-12,1,8,Web,website,web_referral,CMP18_influencer,Retention,Desktop,479,0,157,0.89,0.19,0.76,0.05,0.29,2.7
TP1237,C441,CMP17,2024-03-17 01:14:00,2024-03-17,2,8,Web,website,web_referral,CMP17_display,Awareness,Mobile,991,4,144,0.09,-0.58,0.99,0.99,0.11,4.14
TP935,C441,CMP09,2024-03-22 22:57:00,2024-03-22,3,8,Social,social_media,paid_social,CMP09_social_media,Awareness,Tablet,371,7,74,0.36,-0.64,0.92,0.33,0.26,1.51
TP218,C441,CMP08,2024-03-26 08:59:00,2024-03-26,4,8,In-Store,offline_store,offline,CMP08_search,Conversion,Tablet,337,4,3,0.76,0.54,0.16,0.24,0.48,8.83
TP2381,C441,CMP07,2024-04-06 13:36:00,2024-04-06,5,8,Mobile,mobile_app,mobile_push,CMP07_email,Awareness,Desktop,274,10,53,0.06,0.45,0.27,0.93,0.73,2.4
TP920,C441,CMP04,2024-04-30 13:20:00,2024-04-30,6,8,Email,email,email,CMP04_display,Conversion,Desktop,719,4,140,0.38,0.02,0.41,0.84,0.75,6.28
TP1321,C441,CMP02,2024-06-16 20:41:00,2024-06-16,7,8,Social,social_media,paid_social,CMP02_email,Consideration,Desktop,642,5,14,0.97,0.68,0.27,0.37,0.7,4.58
TP345,C441,CMP16,2024-06-21 08:02:00,2024-06-21,8,8,In-Store,offline_store,offline,CMP16_social_media,Conversion,Tablet,667,4,48,0.92,0.33,0.6,0.53,0.11,9.94
TP672,C442,CMP10,2024-03-18 19:46:00,2024-03-18,1,5,Web,website,web_referral,CMP10_email,Consideration,Desktop,987,6,164,0.23,0.37,0.79,0.09,0.98,4.15
TP1804,C442,CMP04,2024-03-26 07:45:00,2024-03-26,2,5,Email,email,email,CMP04_display,Retention,Tablet,1067,2,3,0.16,0.03,0.88,0.5,0.73,5.62
TP266,C442,CMP18,2024-05-18 10:21:00,2024-05-18,3,5,Email,email,email,CMP18_influencer,Retention,Tablet,1123,6,96,0.16,-0.52,0.81,0.64,0.85,1.68
TP830,C442,CMP02,2024-05-22 23:25:00,2024-05-22,4,5,Mobile,mobile_app,mobile_push,CMP02_email,Conversion,Mobile,877,3,31,0.64,-0.49,0.29,0.55,0.74,9.56
TP2606,C442,CMP12,2024-06-22 20:32:00,2024-06-22,5,5,Email,email,email,CMP12_influencer,Awareness,Mobile,788,5,108,0.12,-0.13,0.33,0.56,0.12,6.57
TP1705,C443,CMP16,2024-03-02 09:21:00,2024-03-02,1,9,In-Store,offline_store,offline,CMP16_social_media,Consideration,Mobile,868,9,193,0.51,-0.38,0.89,0.75,0.21,5.71
TP423,C443,CMP03,2024-03-10 02:19:00,2024-03-10,2,9,Social,social_media,paid_social,CMP03_influencer,Conversion,Desktop,618,10,57,0.47,0.35,0.71,0.27,0.13,5.79
TP1606,C443,CMP09,2024-03-26 09:47:00,2024-03-26,3,9,Web,website,web_referral,CMP09_social_media,Retention,Tablet,294,0,84,0.55,0.06,0.87,0.31,0.17,5.39
TP1274,C443,CMP15,2024-04-02 22:18:00,2024-04-02,4,9,Mobile,mobile_app,mobile_push,CMP15_display,Consideration,Desktop,553,7,82,0.42,0.43,0.8,0.46,0.12,0.83
TP325,C443,CMP18,2024-05-18 20:53:00,2024-05-18,5,9,Email,email,email,CMP18_influencer,Consideration,Desktop,283,1,92,0.58,-0.23,0.11,0.42,0.27,6.74
TP1924,C443,CMP04,2024-06-05 12:22:00,2024-06-05,6,9,In-Store,offline_store,offline,CMP04_display,Consideration,Mobile,282,10,37,0.71,-0.37,0.39,0.91,0.42,7.53
TP1989,C443,CMP10,2024-06-08 19:09:00,2024-06-08,7,9,Mobile,mobile_app,mobile_push,CMP10_email,Conversion,Mobile,1029,0,191,0.06,0.04,0.51,0.59,0.19,4.68
TP2180,C443,CMP17,2024-06-14 12:43:00,2024-06-14,8,9,Social,social_media,paid_social,CMP17_display,Awareness,Mobile,962,2,181,0.33,-0.08,0.48,0.37,0.32,1.53
TP2377,C443,CMP13,2024-06-17 22:05:00,2024-06-17,9,9,Web,website,web_referral,CMP13_social_media,Consideration,Tablet,465,10,110,0.17,0.09,0.7,0.59,0.37,6.58
TP076,C444,CMP05,2024-04-10 00:18:00,2024-04-10,1,6,Web,website,web_referral,CMP05_email,Consideration,Tablet,731,0,136,0.22,0.72,0.32,0.25,0.8,8.64
TP1383,C444,CMP12,2024-05-01 04:51:00,2024-05-01,2,6,Mobile,mobile_app,mobile_push,CMP12_influencer,Awareness,Desktop,1145,5,107,0.19,0.35,0.84,0.79,0.7,8.69
TP562,C444,CMP08,2024-05-10 19:26:00,2024-05-10,3,6,Email,email,email,CMP08_search,Consideration,Mobile,859,1,96,0.9,0.31,0.78,0.05,0.31,3.49
TP2616,C444,CMP08,2024-06-16 04:40:00,2024-06-16,4,6,Mobile,mobile_app,mobile_push,CMP08_search,Consideration,Desktop,781,2,81,0.7,0.24,0.5,0.37,0.38,3.49
TP2439,C444,CMP05,2024-06-22 06:01:00,2024-06-22,5,6,Email,email,email,CMP05_email,Retention,Tablet,288,5,108,0.53,0.38,0.73,0.56,0.73,5.55
TP030,C444,CMP03,2024-06-22 16:43:00,2024-06-22,6,6,In-Store,offline_store,offline,CMP03_influencer,Consideration,Mobile,108,4,90,0.05,-0.82,0.85,0.08,0.95,1.5
TP2607,C445,CMP06,2024-03-24 20:43:00,2024-03-24,1,8,Email,email,email,CMP06_display,Consideration,Mobile,657,3,46,0.89,-0.35,0.95,0.76,0.09,8.53
TP783,C445,CMP01,2024-03-28 00:16:00,2024-03-28,2,8,Mobile,mobile_app,mobile_push,CMP01_email,Retention,Mobile,30,4,113,0.74,0.8,0.13,0.45,0.98,2.3
TP865,C445,CMP05,2024-03-31 02:53:00,2024-03-31,3,8,In-Store,offline_store,offline,CMP05_email,Awareness,Desktop,783,1,11,0.31,-0.71,0.97,0.83,0.2,5.46
TP696,C445,CMP14,2024-05-16 20:01:00,2024-05-16,4,8,Mobile,mobile_app,mobile_push,CMP14_email,Consideration,Tablet,540,1,41,0.88,-0.27,0.32,0.25,0.75,7.33
TP2390,C445,CMP01,2024-05-20 07:33:00,2024-05-20,5,8,Social,social_media,paid_social,CMP01_email,Consideration,Mobile,194,10,198,0.89,0.21,0.78,0.9,0.35,0.9
TP404,C445,CMP09,2024-06-04 19:21:00,2024-06-04,6,8,Mobile,mobile_app,mobile_push,CMP09_social_media,Consideration,Desktop,936,10,32,0.72,0.52,0.12,0.4,0.66,1.7
TP1926,C445,CMP06,2024-06-07 00:46:00,2024-06-07,7,8,Web,website,web_referral,CMP06_display,Retention,Desktop,653,4,147,0.28,0.8,0.13,0.03,0.1,4.82
TP2594,C445,CMP15,2024-06-16 19:51:00,2024-06-16,8,8,Mobile,mobile_app,mobile_push,CMP15_display,Awareness,Tablet,442,7,16,0.52,0.55,0.46,0.01,0.82,7.43
TP050,C446,CMP08,2024-03-02 21:40:00,2024-03-02,1,12,In-Store,offline_store,offline,CMP08_search,Conversion,Mobile,848,1,13,0.86,-0.52,0.95,0.57,0.5,1.92
TP226,C446,CMP04,2024-03-15 10:36:00,2024-03-15,2,12,Social,social_media,paid_social,CMP04_display,Retention,Mobile,844,7,3,0.19,-0.77,0.92,0.97,0.41,3.05
TP1043,C446,CMP16,2024-03-19 13:19:00,2024-03-19,3,12,Mobile,mobile_app,mobile_push,CMP16_social_media,Conversion,Mobile,55,1,109,0.48,-0.94,0.64,0.1,0.56,2.14
TP1891,C446,CMP01,2024-03-19 18:27:00,2024-03-19,4,12,In-Store,offline_store,offline,CMP01_email,Conversion,Mobile,1002,9,46,0.6,0.16,0.36,0.7,0.6,9.57
TP2043,C446,CMP02,2024-04-05 13:03:00,2024-04-05,5,12,Mobile,mobile_app,mobile_push,CMP02_email,Awareness,Mobile,274,7,194,0.33,-0.1,1.0,0.5,0.3,6.43
TP1291,C446,CMP19,2024-04-13 04:54:00,2024-04-13,6,12,Email,email,email,CMP19_social_media,Conversion,Mobile,263,8,171,0.72,0.82,0.47,0.29,0.03,8.66
TP646,C446,CMP02,2024-05-07 05:13:00,2024-05-07,7,12,In-Store,offline_store,offline,CMP02_email,Awareness,Tablet,522,5,122,0.57,0.58,0.81,0.87,0.82,1.12
TP101,C446,CMP06,2024-05-28 12:20:00,2024-05-28,8,12,Email,email,email,CMP06_display,Conversion,Mobile,653,5,100,0.26,-0.19,0.56,0.39,0.43,2.24
TP2072,C446,CMP09,2024-06-01 20:05:00,2024-06-01,9,12,In-Store,offline_store,offline,CMP09_social_media,Awareness,Desktop,789,10,20,0.3,1.0,0.17,0.9,0.86,5.99
TP237,C446,CMP04,2024-06-07 08:34:00,2024-06-07,10,12,In-Store,offline_store,offline,CMP04_display,Conversion,Mobile,1035,4,101,0.34,-0.07,0.78,0.11,0.27,7.42
TP1530,C446,CMP16,2024-06-08 18:08:00,2024-06-08,11,12,Web,website,web_referral,CMP16_social_media,Consideration,Mobile,790,3,107,0.68,-0.2,0.0,0.61,0.2,4.05
TP048,C446,CMP01,2024-06-11 11:34:00,2024-06-11,12,12,In-Store,offline_store,offline,CMP01_email,Consideration,Mobile,449,4,14,0.87,-0.64,1.0,0.08,0.33,3.39
TP543,C447,CMP05,2024-03-01 00:23:00,2024-03-01,1,5,Email,email,email,CMP05_email,Retention,Desktop,292,2,125,0.42,-0.99,0.51,0.26,0.68,4.87
TP625,C447,CMP01,2024-03-30 16:10:00,2024-03-30,2,5,Mobile,mobile_app,mobile_push,CMP01_email,Consideration,Desktop,816,10,40,0.97,-0.01,0.98,0.87,0.13,4.09
TP1095,C447,CMP08,2024-04-25 01:45:00,2024-04-25,3,5,In-Store,offline_store,offline,CMP08_search,Consideration,Desktop,533,1,51,0.75,-0.04,0.0,0.48,0.01,7.4
TP963,C447,CMP06,2024-05-27 22:56:00,2024-05-27,4,5,Social,social_media,paid_social,CMP06_display,Awareness,Desktop,768,6,186,0.21,-0.62,0.06,0.7,0.55,0.81
TP2597,C447,CMP13,2024-06-07 05:59:00,2024-06-07,5,5,Email,email,email,CMP13_social_media,Conversion,Desktop,864,6,30,0.6,0.86,0.61,0.11,0.62,1.5
TP2417,C448,CMP13,2024-03-31 03:43:00,2024-03-31,1,4,Mobile,mobile_app,mobile_push,CMP13_social_media,Awareness,Mobile,127,9,98,0.99,0.94,0.2,0.68,0.06,0.91
TP1457,C448,CMP10,2024-05-17 10:06:00,2024-05-17,2,4,Web,website,web_referral,CMP10_email,Retention,Tablet,859,2,76,0.85,0.25,0.03,0.56,0.83,7.64
TP2277,C448,CMP09,2024-05-17 14:02:00,2024-05-17,3,4,Email,email,email,CMP09_social_media,Retention,Mobile,821,1,194,0.36,-0.84,0.6,0.53,0.99,2.19
TP444,C448,CMP19,2024-05-20 06:32:00,2024-05-20,4,4,Email,email,email,CMP19_social_media,Consideration,Mobile,655,9,95,0.17,0.87,0.55,0.66,0.16,8.69
TP1062,C449,CMP15,2024-03-14 00:09:00,2024-03-14,1,3,Web,website,web_referral,CMP15_display,Consideration,Desktop,683,9,35,0.39,-0.07,0.79,0.09,0.33,1.19
TP1044,C449,CMP05,2024-06-14 08:41:00,2024-06-14,2,3,In-Store,offline_store,offline,CMP05_email,Awareness,Tablet,595,7,43,0.27,0.38,0.47,0.05,0.5,8.21
TP170,C449,CMP03,2024-06-22 22:49:00,2024-06-22,3,3,Social,social_media,paid_social,CMP03_influencer,Retention,Mobile,439,4,42,0.24,0.66,0.89,0.49,0.44,7.75
TP1122,C450,CMP07,2024-03-10 00:28:00,2024-03-10,1,8,Web,website,web_referral,CMP07_email,Consideration,Desktop,752,6,134,0.03,0.51,0.65,0.06,0.71,5.69
TP500,C450,CMP16,2024-03-12 11:28:00,2024-03-12,2,8,Social,social_media,paid_social,CMP16_social_media,Retention,Mobile,806,7,128,0.36,0.15,0.52,0.97,0.52,7.42
TP983,C450,CMP18,2024-03-14 17:26:00,2024-03-14,3,8,In-Store,offline_store,offline,CMP18_influencer,Awareness,Tablet,986,6,114,0.81,0.17,0.71,0.78,0.99,6.21
TP1793,C450,CMP03,2024-03-25 01:35:00,2024-03-25,4,8,Social,social_media,paid_social,CMP03_influencer,Consideration,Tablet,494,4,140,0.5,-0.62,0.66,0.64,0.86,0.83
TP2025,C450,CMP06,2024-03-29 14:29:00,2024-03-29,5,8,Email,email,email,CMP06_display,Conversion,Desktop,1020,7,72,0.49,-0.15,0.99,0.28,0.38,5.81
TP2265,C450,CMP11,2024-04-13 00:59:00,2024-04-13,6,8,Social,social_media,paid_social,CMP11_display,Awareness,Tablet,50,10,163,0.84,0.14,0.93,0.0,0.35,1.66
TP1897,C450,CMP09,2024-04-21 21:18:00,2024-04-21,7,8,Mobile,mobile_app,mobile_push,CMP09_social_media,Conversion,Desktop,1067,5,57,0.22,0.72,0.87,0.24,0.27,9.91
TP1442,C450,CMP02,2024-05-01 21:14:00,2024-05-01,8,8,In-Store,offline_store,offline,CMP02_email,Conversion,Tablet,423,5,23,0.25,0.33,0.79,0.55,0.19,9.11
TP875,C451,CMP09,2024-03-11 09:58:00,2024-03-11,1,4,Social,social_media,paid_social,CMP09_social_media,Retention,Tablet,41,9,160,0.03,0.15,0.71,0.84,0.8,7.04
TP329,C451,CMP06,2024-03-22 10:47:00,2024-03-22,2,4,Mobile,mobile_app,mobile_push,CMP06_display,Consideration,Desktop,1078,0,26,0.4,-0.94,0.27,0.85,0.39,8.21
TP2518,C451,CMP15,2024-03-23 01:07:00,2024-03-23,3,4,Mobile,mobile_app,mobile_push,CMP15_display,Conversion,Tablet,502,5,73,0.19,-0.36,0.3,0.33,0.42,5.72
TP630,C451,CMP15,2024-05-25 22:11:00,2024-05-25,4,4,Web,website,web_referral,CMP15_display,Conversion,Mobile,162,5,23,0.43,-0.59,0.92,0.33,0.08,3.27
TP2085,C452,CMP01,2024-03-25 05:20:00,2024-03-25,1,2,Web,website,web_referral,CMP01_email,Retention,Tablet,1156,8,36,0.19,-0.52,0.64,0.95,0.58,4.18
TP1728,C452,CMP13,2024-05-30 07:09:00,2024-05-30,2,2,Web,website,web_referral,CMP13_social_media,Consideration,Tablet,869,6,103,0.19,0.1,0.92,0.76,0.47,5.08
TP2382,C453,CMP15,2024-03-08 06:12:00,2024-03-08,1,5,Web,website,web_referral,CMP15_display,Awareness,Mobile,330,8,22,0.92,-0.98,0.59,0.33,0.21,7.69
TP2198,C453,CMP14,2024-05-06 17:49:00,2024-05-06,2,5,In-Store,offline_store,offline,CMP14_email,Conversion,Desktop,882,3,103,0.16,-0.6,0.15,0.96,0.13,7.93
TP647,C453,CMP11,2024-05-07 14:47:00,2024-05-07,3,5,In-Store,offline_store,offline,CMP11_display,Retention,Desktop,678,7,134,0.44,-0.43,0.71,0.91,0.08,3.4
TP446,C453,CMP10,2024-05-12 11:34:00,2024-05-12,4,5,In-Store,offline_store,offline,CMP10_email,Conversion,Tablet,190,6,138,0.32,-0.24,0.65,0.87,0.74,1.04
TP365,C453,CMP16,2024-05-28 23:43:00,2024-05-28,5,5,Mobile,mobile_app,mobile_push,CMP16_social_media,Awareness,Desktop,1119,0,33,0.91,0.63,0.4,0.22,0.64,0.53
TP2580,C454,CMP01,2024-04-10 07:10:00,2024-04-10,1,3,Web,website,web_referral,CMP01_email,Conversion,Tablet,987,4,135,0.91,-0.85,0.12,0.65,0.34,8.08
TP2192,C454,CMP16,2024-06-04 06:54:00,2024-06-04,2,3,Mobile,mobile_app,mobile_push,CMP16_social_media,Awareness,Mobile,108,6,75,0.58,-0.53,0.98,0.18,0.21,6.06
TP1278,C454,CMP04,2024-06-13 08:48:00,2024-06-13,3,3,Web,website,web_referral,CMP04_display,Conversion,Mobile,686,8,16,0.14,-0.86,0.73,0.85,0.99,9.56
TP2430,C455,CMP14,2024-03-26 18:46:00,2024-03-26,1,7,Mobile,mobile_app,mobile_push,CMP14_email,Awareness,Mobile,1084,1,26,0.86,0.11,0.74,0.02,0.37,4.7
TP1613,C455,CMP12,2024-04-11 14:27:00,2024-04-11,2,7,Email,email,email,CMP12_influencer,Retention,Desktop,1142,2,66,0.84,-0.06,0.41,0.05,0.46,1.47
TP1628,C455,CMP13,2024-05-26 08:52:00,2024-05-26,3,7,Web,website,web_referral,CMP13_social_media,Retention,Desktop,1113,0,136,0.05,0.63,0.55,0.25,0.74,5.66
TP077,C455,CMP01,2024-06-09 18:32:00,2024-06-09,4,7,In-Store,offline_store,offline,CMP01_email,Retention,Mobile,578,2,146,0.61,0.02,0.61,0.26,0.94,8.97
